Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-06-10,38.3364,38.8221,38.3364,38.7658,975979.71591821
2013-06-11,38.6284,38.9099,37.8355,38.366,1089008.0038246
2013-06-12,38.1628,38.6227,38.1628,38.2925,296560.79078309
2013-06-13,37.8794,38.0798,37.5845,37.5845,1760380.5028562
2013-06-14,37.6217,37.8574,37.5845,37.6933,727704.81764889
2013-06-17,37.8212,38.1217,37.6217,37.8355,770656.46832011
2013-06-18,37.9796,37.9796,36.6914,36.8364,746568.54125709
2013-06-19,36.6198,36.7486,35.8125,35.8125,2079786.3109135
2013-06-20,35.4041,35.8755,33.9738,33.9738,2229187.0018904
2013-06-21,34.0453,34.6885,32.1846,32.5425,4043740.9749954
2013-06-24,32.7648,33.3163,32.4785,32.7572,813395.37810842
2013-06-25,33.115,33.4871,32.6856,33.115,1543954.90593
2013-06-26,32.6283,34.0453,32.4012,33.0444,2308755.2360544
2013-06-27,33.0444,33.2581,30.2543,31.8287,4120739.5508101
2013-06-28,32.0434,33.3306,30.926,33.3306,3419999.3780745
2013-07-01,33.4728,34.2362,33.0444,34.1093,1166164.8253207
2013-07-02,34.1761,35.3001,33.511,34.4786,1248378.1727285
2013-07-03,34.0807,34.3307,33.6885,34.1551,1176107.0556469
2013-07-04,34.3307,34.428,33.7925,34.2581,1053306.3109268
2013-07-05,34.2581,34.5234,32.7572,32.7944,1344135.6736869
2013-07-08,32.9003,32.9728,32.1846,32.1846,1096336.5604464
2013-07-09,32.1884,32.8764,31.2562,32.8764,1492685.4011322
2013-07-10,32.9003,33.6016,32.886,33.6016,2652033.0863379
2013-07-11,33.9738,34.3297,33.9738,34.2238,675408.28789909
2013-07-12,34.3307,35.0034,34.0444,34.8412,1099943.7235941
2013-07-15,34.9194,34.9194,33.9814,34.6971,1141132.6640926
2013-07-16,34.5396,34.7381,34.4146,34.5912,1691286.8752179
2013-07-17,34.7219,34.8936,34.553,34.8278,2041740.276365
2013-07-18,34.5969,35.6914,34.5835,35.6914,845228.95968191
2013-07-19,35.3288,35.3956,34.7381,35.0921,579878.19960858
2013-07-22,35.262,35.262,33.1866,33.616,1816232.8445061
2013-07-23,33.1131,33.5701,32.6398,33.4222,2623507.9922883
2013-07-24,33.8736,33.9623,33.3421,33.9089,1403743.9923042
2013-07-25,33.9919,33.9919,32.8841,33.2533,1192703.9884682
2013-07-26,32.9948,32.9948,30.8373,31.7743,1798425.48942
2013-07-29,31.6274,32.4556,31.3306,32.4556,1040234.798451
2013-07-30,32.4251,32.4251,31.8192,32.1073,820507.00190872
2013-07-31,32.1446,32.8678,32.0043,32.1073,1081003.4971069
2013-08-01,32.698,32.9556,31.8573,31.886,918191.74662914
2013-08-02,32.1446,33.7715,32.0711,33.2152,1835700.2072698
2013-08-05,33.2887,33.511,33.0453,33.0682,630626.85603786
2013-08-06,33.0682,33.3707,32.5883,32.9642,519594.97888
2013-08-07,32.8096,33.7629,32.8096,33.6961,1216103.3896195
2013-08-08,33.7629,34.3097,33.7123,33.7715,836461.52014267
2013-08-09,33.9547,33.9547,33.2753,33.5492,664214.76390691
2013-08-12,33.6961,33.8297,33.136,33.4079,476566.8253297
2013-08-13,33.4003,33.6885,32.9289,33.1408,836347.28981638
2013-08-14,33.2533,33.8221,33.1408,33.4824,712514.28022106
2013-08-16,33.4824,33.6961,33.0682,33.0682,970754.46447874
2013-08-19,33.2533,33.4003,32.7352,33.2533,286996.88291373
2013-08-20,32.8841,32.9203,32.093,32.3659,554886.90978165
2013-08-21,32.552,32.9556,32.3659,32.6302,613512.218802
2013-08-22,32.7352,34.3469,32.5959,34.1331,2884740.1727072
2013-08-23,34.1331,34.5749,33.4824,34.1398,1277885.2283903
2013-08-26,34.1398,34.6952,34.0654,34.5444,678834.14970326
2013-08-27,34.1255,34.323,33.4824,33.511,1534497.8924944
2013-08-28,33.511,33.5549,32.7724,33.0825,969131.13626379
2013-08-29,33.511,33.8736,33.2085,33.5196,601374.46064477
2013-08-30,33.5196,33.5492,33.031,33.2448,980140.21495846
2013-09-02,33.4003,33.5415,32.8173,33.031,612247.30133561
2013-09-03,33.031,33.2887,32.6302,32.7352,786725.21688036
2013-09-04,32.9948,33.5778,31.6274,32.2533,1124378.5335746
2013-09-05,31.7075,32.0329,29.8535,30.6665,1924740.1266544
2013-09-06,30.9251,31.7008,30.3564,30.4441,2999153.8963142
2013-09-09,30.8879,30.9833,30.1856,30.9833,2082067.7734854
2013-09-10,31.323,32.4404,30.8879,32.4404,2251250.2226195
2013-09-11,32.4404,32.5138,31.6779,32.5138,1273379.9424019
2013-09-12,32.4404,33.1656,32.0329,32.4404,1495392.34547
2013-09-13,32.1446,32.2915,31.7829,31.8497,1408693.6237821
2013-09-16,32.4766,32.5062,31.7075,31.7743,1275794.4990237
2013-09-17,31.7743,32.2476,31.3984,31.9594,1206869.5969133
2013-09-18,31.9594,32.2257,31.7381,31.9594,664585.7504712
2013-09-19,32.7352,32.9499,32.3593,32.8011,1106986.1804079
2013-09-20,32.8011,33.4003,32.4031,33.1703,1756501.9116854
2013-09-23,32.9948,33.6226,32.7801,33.261,642127.439531
2013-09-24,33.6226,33.6598,33.1932,33.6598,711704.18809055
2013-09-25,33.4385,33.7333,33.261,33.2887,751057.05949119
2013-09-26,33.5263,33.6742,33.1493,33.261,535274.92513699
2013-09-27,33.4967,33.5415,32.9728,33.2533,581944.82532833
2013-09-30,33.1054,33.1054,32.5883,32.6245,827585.09020037
2013-10-01,32.5138,33.2085,32.4556,33.2085,530466.77158619
2013-10-02,33.0616,33.2009,32.6026,32.7505,346821.08636785
2013-10-03,32.7209,33.3631,32.7209,33.1054,475176.14970591
2013-10-04,32.9117,33.157,31.5167,31.9747,1932234.2648501
2013-10-07,32.1217,32.4031,31.6865,32.4031,868172.4875127
2013-10-08,32.3745,32.4766,32.0186,32.218,504481.9923159
2013-10-09,32.0711,32.4404,32.0711,32.4031,1108305.5930758
2013-10-10,32.5138,33.2152,31.9967,32.7648,2025421.0594746
2013-10-11,33.2009,33.616,32.8096,33.5492,1180777.9232092
2013-10-14,33.4747,33.8431,33.3268,33.4518,531562.96352476
2013-10-15,33.7247,34.51,33.3478,33.3478,1915801.8656181
2013-10-16,33.4385,34.2515,33.1493,33.7715,1028477.4587198
2013-10-17,33.7715,33.9766,33.261,33.261,646794.11515474
2013-10-18,33.261,33.4385,32.7867,33.031,715142.62571047
2013-10-21,33.2887,33.9919,33.261,33.9919,1227311.5853967
2013-10-22,34.2581,34.5167,33.9547,34.1398,792976.44528719
2013-10-23,34.0654,34.2343,33.4967,33.8431,964162.64106232
2013-10-24,34.3536,34.3536,33.7333,34.073,568069.50862985
2013-10-25,33.8431,34.5167,33.0825,33.157,1057664.8790649
2013-10-28,33.2533,33.5196,33.031,33.4003,553382.00383158
2013-10-29,33.5854,34.1398,33.4079,33.8431,1140465.0978738
2013-10-30,33.9843,34.1398,33.1866,33.4165,1163439.0172593
2013-10-31,33.2533,33.3631,32.1073,32.1446,1633683.3512264
2013-11-04,32.8459,32.8459,32.0711,32.5138,859007.86179305
2013-11-05,32.6617,33.1493,32.3659,32.7352,909816.25334709
2013-11-06,32.5883,32.8841,32.2915,32.7724,2145844.9750201
2013-11-07,32.5883,33.2371,32.5883,32.6617,925594.71016071
2013-11-08,32.5281,32.6617,32.2257,32.5138,550351.23223852
2013-11-12,32.8764,32.8907,32.1818,32.1818,1077274.7677403
2013-11-13,32.1446,32.3077,31.7896,31.8125,1259069.7120758
2013-11-14,32.4766,32.4766,31.7743,32.1512,591724.61803453
2013-11-15,32.4766,33.2829,32.2991,33.2533,1232119.7389475
2013-11-18,33.3631,34.323,33.3049,34.2114,1151759.2283919
2013-11-19,33.9919,34.323,33.7839,34.323,569327.09020373
2013-11-20,34.0654,34.3612,33.7839,33.7839,997751.59691601
2013-11-21,33.5492,33.6961,33.1054,33.178,847289.29749378
2013-11-22,33.4079,34.1398,33.3936,33.9547,625554.61035655
2013-11-25,34.428,34.9891,34.2648,34.8278,888761.19384641
2013-11-26,34.4347,34.7744,33.8736,33.9919,1577293.3934536
2013-11-27,33.6961,34.7667,33.6961,34.7219,553588.45680662
2013-11-28,34.3975,34.8774,34.3975,34.7314,703229.13626725
2013-11-29,34.8774,35.4251,34.7457,35.3956,1288979.1938412
2013-12-02,35.0921,35.6914,34.8116,34.8774,1016877.3166854
2013-12-03,34.9003,35.0998,33.8431,33.8431,1338470.2686966
2013-12-04,33.8431,34.199,33.4967,33.8593,1246744.3646671
2013-12-05,33.7333,34.0148,32.9795,33.386,1708954.8483463
2013-12-06,34.2114,34.323,32.7572,33.5625,2133699.8809703
2013-12-09,33.8354,33.9089,33.1274,33.5492,499244.16506069
2013-12-10,33.5492,33.5492,32.448,33.031,800822.70632356
2013-12-11,33.0902,33.4671,32.8335,33.0234,685830.49519262
2013-12-12,32.7801,33.3936,32.6617,32.8841,863316.12666824
2013-12-13,33.1656,33.3936,32.3449,32.7419,1405150.3876977
2013-12-16,32.7352,32.7419,32.011,32.3659,1610117.3205165
2013-12-17,32.4766,32.4766,30.9327,31.0129,1481597.7235892
2013-12-18,31.2438,31.5825,30.1054,30.5195,2243675.3896061
2013-12-19,30.7419,30.947,29.9422,29.9422,1568320.5489239
2013-12-20,29.9642,30.5195,29.573,29.9279,3018901.070978
2013-12-23,29.9279,30.7419,29.9279,30.4957,514514.34932152
2013-12-27,30.7476,30.8516,30.3115,30.3115,605038.21496334
2013-12-30,30.6293,30.7991,30.2972,30.2972,466408.71016668
2014-01-02,30.7772,32.0768,30.4441,31.886,1115709.604592
2014-01-03,31.7743,31.9079,31.406,31.4194,818918.25718705
2014-01-07,31.0348,31.4804,30.7772,31.1092,1900715.0786701
2014-01-08,31.1092,31.3611,30.8955,31.0348,1552929.8464289
2014-01-09,30.7027,31.1617,30.5711,30.5921,1879326.7600523
2014-01-10,30.4441,31.1837,29.9508,31.1837,2540501.3205044
2014-01-13,31.2276,31.8402,31.2276,31.4423,778650.49519141
2014-01-14,31.4423,31.8192,31.2352,31.2352,1885344.2878834
2014-01-15,31.7667,31.8125,31.1837,31.1837,1244739.5700414
2014-01-16,31.4804,31.7381,31.0873,31.4575,529736.3262887
2014-01-17,31.4279,31.5167,30.7543,31.1092,1025661.523979
2014-01-20,30.8879,31.1541,30.0453,30.2819,1514305.3243565
2014-01-21,30.4375,30.8879,30.26,30.26,781257.88098792
2014-01-22,30.6588,30.6588,29.6321,29.8983,2900380.2955477
2014-01-23,29.9203,30.4375,29.1445,29.5577,1635848.4875027
2014-01-24,29.5959,29.9508,28.8039,28.8039,1632661.5661976
2014-01-27,28.4508,29.2256,28.0653,28.0653,2439849.7312543
2014-01-28,28.4508,28.738,28.0949,28.4508,1795265.8157156
2014-01-29,28.7294,28.8191,28.154,28.2294,2044148.545079
2014-01-30,28.2294,28.5748,27.7103,28.5233,1423824.4260851
2014-01-31,28.5987,29.1092,28.0061,28.6645,1908638.8905702
2014-02-03,28.738,29.1521,28.4861,28.6712,1220042.7638997
2014-02-04,28.4642,28.9518,28.2571,28.4136,1007144.6832882
2014-02-05,28.2294,28.4508,28.0061,28.0061,1585829.2283863
2014-02-06,28.0796,29.4107,28.0195,29.4021,2370414.4606218
2014-02-07,29.4021,30.155,29.0777,30.155,1962327.1439284
2014-02-10,30.1197,30.8144,29.8535,30.4833,1066729.9462433
2014-02-11,30.5558,31.2648,30.3564,31.1837,1446699.834914
2014-02-12,31.302,31.384,30.865,30.9718,1312812.4606355
2014-02-13,30.9718,30.9919,30.4155,30.6216,676333.65834053
2014-02-14,30.7848,30.8287,29.9346,30.0825,1030053.6276258
2014-02-17,30.4441,30.7934,30.2972,30.6293,490159.18617405
2014-02-18,30.6665,31.2505,30.6665,30.9327,1049465.4472032
2014-02-19,31.1092,31.5453,30.4747,31.0797,824802.69096816
2014-02-20,30.8879,31.2562,30.7419,30.8879,998945.25142655
2014-02-21,31.1837,32.093,30.9327,31.886,1237560.8752238
2014-02-24,31.8344,32.6026,31.6341,32.2915,1124958.0690833
2014-02-25,32.2915,32.4327,31.9222,31.9967,605483.60843742
2014-02-26,31.9967,32.218,30.9327,30.9327,1666750.4107269
2014-02-27,31.0348,31.2276,30.4441,30.8144,708400.94048983
2014-02-28,30.8879,32.5138,30.8879,32.2915,1932302.383852
2014-03-03,31.2276,31.2944,29.4107,29.5577,1765580.6026642
2014-03-04,30.3335,30.8592,30.0014,30.2972,1636642.8598636
2014-03-05,30.3707,30.8812,30.2972,30.5558,1270516.848352
2014-03-06,30.7772,30.947,30.2972,30.4155,680718.4260948
2014-03-07,30.4527,30.8592,30.0825,30.0825,436695.20152983
2014-03-10,30.0758,30.3859,29.2485,29.2485,647775.02878236
2014-03-11,29.5577,30.1054,29.4766,29.6178,895319.48175419
2014-03-12,29.6693,30.3564,29.3812,29.9785,1028909.2283935
2014-03-13,29.9785,30.8373,29.6321,29.6321,1254668.1765672
2014-03-14,29.3363,29.9642,29.196,29.9642,1099405.0594867
2014-03-17,29.9871,31.2734,29.7132,31.2734,1040058.7370306
2014-03-18,30.865,31.3898,30.4441,30.5329,990508.9750351
2014-03-19,30.6512,30.9833,30.2018,30.2972,318626.10748146
2014-03-20,30.2228,30.9547,30.009,30.0758,796138.21496086
2014-03-21,30.4088,30.6293,29.8306,29.8306,1964484.9443123
2014-03-24,29.8306,30.0529,29.5577,29.9947,371530.4683253
2014-03-25,29.9947,30.5558,29.9737,30.2018,544173.36275684
2014-03-26,30.2972,31.2199,30.2972,31.1092,875256.86371223
2014-03-27,31.0348,31.3096,30.7991,30.7991,1223634.2072778
2014-03-28,31.1092,31.3306,30.8955,31.1016,616978.95200733
2014-03-31,31.2791,31.9661,31.2791,31.9375,1068942.2418287
2014-04-01,31.9375,32.218,31.1178,31.6274,690064.35315801
2014-04-02,31.7743,32.0262,31.7381,31.8402,849972.13818472
2014-04-03,31.5682,32.0711,31.2648,31.6121,1050862.4107349
2014-04-04,31.7524,32.0711,31.2648,32.0711,392903.06717339
2014-04-07,31.7008,32.0711,31.302,31.7896,497075.88483039
2014-04-08,31.7896,32.0854,31.4632,32.0854,510547.72744058
2014-04-09,32.1512,32.3812,31.5892,31.7743,1290443.2283901
2014-04-10,32.1379,32.8841,32.0329,32.8841,1305427.3128429
2014-04-11,32.1446,32.8841,32.1446,32.8841,1016772.5182209
2014-04-14,32.3373,32.7648,31.9967,32.7352,916307.4702376
2014-04-15,32.5138,32.6245,31.8631,31.886,1176789.2936507
2014-04-16,32.2772,32.5215,31.7896,31.7896,978938.17657076
2014-04-17,31.7896,32.1818,31.7896,32.1818,344592.02302815
2014-04-22,31.9967,32.7133,31.8573,32.5797,470646.76007066
2014-04-23,32.6245,33.2371,32.4031,33.1408,1229756.5335733
2014-04-24,32.8841,34.1331,32.8764,33.6961,2115558.2187825
2014-04-25,33.5854,33.8736,33.3268,33.3268,669154.96352297
2014-04-28,33.3192,33.8736,33.3192,33.593,405917.98847841
2014-04-29,33.8812,34.2114,33.8593,33.9919,782176.9635215
2014-04-30,33.9394,34.1331,33.4747,33.4747,916485.62762724
2014-05-02,33.3268,33.5196,33.1493,33.4385,358648.64107019
2014-05-05,33.3421,33.386,32.6541,32.8011,507864.88674963
2014-05-06,33.1054,33.1054,32.3144,32.698,532094.29173972
2014-05-07,32.4251,32.6245,32.0262,32.1446,1189385.0210978
2014-05-08,32.2848,32.5797,31.9661,32.1446,981366.356993
2014-05-09,32.2915,32.3965,31.6417,31.6417,624222.62187288
2014-05-12,31.7743,32.698,31.7667,32.698,495858.12667301
2014-05-13,32.7572,32.8545,32.5348,32.6913,469045.43953325
2014-05-14,32.8096,33.2238,32.7056,32.9499,862843.48559339
2014-05-15,32.9432,33.178,32.0711,32.1446,632512.18041404
2014-05-16,32.4766,32.8383,32.1446,32.6684,381471.65066682
2014-05-19,32.8011,32.9499,32.2037,32.7352,335492.37235648
2014-05-20,32.6617,33.0014,32.3745,32.6102,376354.34164578
2014-05-21,32.7209,32.7209,31.8631,31.9594,500576.15354435
2014-05-22,32.2533,33.1656,32.0186,33.0234,811578.17273417
2014-05-23,32.9948,33.4003,32.6245,32.9795,783086.61419327
2014-05-26,33.3268,33.8297,33.1493,33.2753,684918.74855155
2014-05-27,33.1131,33.2085,32.6026,32.6837,568323.12091391
2014-05-28,32.6837,32.9117,32.2409,32.3077,547183.17465699
2014-05-29,32.3593,32.3593,31.4279,31.6274,1383256.9404811
2014-05-30,31.6274,31.9079,31.1684,31.1684,1791613.5892281
2014-06-02,31.2505,31.6722,31.0577,31.3096,787296.36851184
2014-06-03,31.406,31.5539,30.718,30.9251,1423362.2648567
2014-06-04,30.9251,31.2944,30.7543,31.0129,1370754.4836674
2014-06-05,31.1092,31.9814,31.073,31.7161,910235.44720505
2014-06-06,31.7743,31.9299,31.5596,31.7743,778357.05949084
2014-06-09,31.9222,32.0854,31.5539,31.5539,711663.3166894
2014-06-10,31.7667,31.8573,31.5539,31.7161,762186.65642003
2014-06-11,31.7228,31.7743,31.2734,31.7743,906767.66601508
2014-06-12,31.9432,31.9432,31.1398,31.3468,861511.49710972
2014-06-13,31.3545,31.3774,31.1942,31.218,568792.61803483
2014-06-16,31.218,31.218,30.8115,30.9737,630788.24567318
2014-06-17,30.9785,31.6455,30.9785,31.5005,1055178.0115026
2014-06-18,31.5596,31.9194,31.5148,31.8049,776403.61611274
2014-06-20,31.9346,31.9346,31.4623,31.4623,1595335.4971002
2014-06-23,31.4623,32.1121,31.3468,31.8526,558518.17657623
2014-06-24,32.1121,32.2648,31.9194,32.2552,474802.01918768
2014-06-25,32.0663,32.2648,31.5768,32.072,1083898.0306961
2014-06-26,32.1493,32.1579,31.156,31.2543,763066.96352175
2014-06-27,31.2858,31.8201,31.0787,31.3087,455895.32820904
2014-06-30,31.5005,31.6073,31.0033,31.3468,489943.3013372
2014-07-01,31.3468,31.4547,31.0787,31.2543,202475.8733179
2014-07-02,31.3468,31.6837,30.3983,30.5062,1004164.2149582
2014-07-03,30.7037,30.7657,29.9012,30.5062,1097106.8291604
2014-07-04,30.7352,30.8182,30.5358,30.7352,422969.74663557
2014-07-07,30.8039,31.3468,30.8039,31.3468,329294.59116654
2014-07-08,31.4155,32.0196,31.4155,31.8898,640711.61227574
2014-07-09,31.8821,32.0434,31.1016,31.5911,681673.1401063
2014-07-10,31.6903,31.7905,30.7724,31.0329,1601714.5796337
2014-07-11,30.8421,32.1808,30.8421,31.9518,830731.14010436
2014-07-14,31.8821,32.2486,31.8583,32.1121,810499.79653457
2014-07-15,32.2648,32.4699,32.1197,32.2257,587461.41649908
2014-07-16,32.2648,33.1512,32.1417,32.761,1621714.318597
2014-07-17,32.593,32.9137,32.2791,32.6388,926987.48175378
2014-07-18,32.4327,32.8144,32.1493,32.6388,565625.60843794
2014-07-21,32.6617,32.6999,31.9661,32.6999,324112.30709751
2014-07-22,32.6999,32.9366,32.3249,32.9366,633106.3877077
2014-07-23,31.8821,32.2648,30.9346,31.0262,3798031.5431368
2014-07-24,31.0405,31.1178,30.2695,30.5434,1454613.1669676
2014-07-25,30.6579,30.7352,29.3048,29.7256,1869697.877135
2014-07-28,29.8239,30.384,29.4957,29.4957,995938.58348033
2014-07-29,29.7943,30.2008,29.5434,29.9718,1293056.9020945
2014-07-30,30.0396,30.1693,28.9766,29.3955,1148948.5335743
2014-07-31,29.1369,29.573,28.2886,28.2886,1430990.545087
2014-08-01,28.2886,28.5558,27.6464,28.197,2098083.0748288
2014-08-04,28.5033,29.1836,28.2886,28.2886,1952435.2168652
2014-08-05,28.6779,28.9451,28.4804,28.8163,944115.74279003
2014-08-06,28.7476,29.3144,28.6407,29.3144,924341.32052541
2014-08-07,29.281,29.5357,28.4498,28.8239,1026863.5623667
2014-08-08,28.3726,28.8783,28.3019,28.6712,994241.89634024
2014-08-11,29.0539,29.5109,29.0453,29.5109,1895608.2494955
2014-08-12,29.5491,29.9251,29.2065,29.5968,1046051.1132302
2014-08-13,29.5968,30.009,29.3439,29.8191,1737516.6218584
2014-08-14,29.802,30.1083,29.4365,29.8106,1275514.6871235
2014-08-18,30.0854,30.3306,29.4365,30.009,802451.27446173
2014-08-19,30.0462,30.1693,29.4661,29.8936,784710.99039287
2014-08-20,29.8191,30.322,29.7323,30.2772,726247.07100783
2014-08-21,30.3153,30.4136,30.1302,30.2609,377334.20728876
2014-08-22,30.2772,30.3449,30.0157,30.0854,583183.5431786
2014-08-25,30.1083,30.5816,30.1083,30.4842,384005.67753819
2014-08-26,30.322,31.1178,30.322,31.1178,1278580.0422099
2014-08-27,31.156,31.4318,30.8182,31.2705,1095175.3934598
2014-08-28,31.24,31.2858,29.9174,30.3611,1279688.8099642
2014-08-29,30.238,30.4976,29.802,30.1464,1273382.0383712
2014-09-01,30.1464,30.6197,30.1464,30.6197,318778.06525497
2014-09-02,30.6579,30.9651,30.4613,30.552,507405.86947517
2014-09-03,30.7953,31.7295,30.697,31.6302,1469892.7830903
2014-09-04,31.3468,31.4919,30.781,30.8497,1102100.4759933
2014-09-05,30.8802,31.2085,30.6732,31.1255,765876.61035472
2014-09-08,31.3392,31.7514,31.1789,31.6903,1462109.4011326
2014-09-09,31.6512,31.6512,31.3621,31.6455,675130.57196819
2014-09-10,31.3926,31.7133,31.3926,31.6751,1231360.9980646
2014-09-11,31.5005,31.7667,31.0653,31.0787,1473382.5719578
2014-09-12,31.0711,31.7514,30.9785,31.1016,537249.32820799
2014-09-15,30.9737,31.2619,30.9117,30.9117,492890.23415866
2014-09-16,30.9651,31.6903,30.6665,31.5224,990010.13434413
2014-09-17,31.5768,31.8583,31.4384,31.5596,545041.09404282
2014-09-18,31.5539,32.3421,31.5071,32.3421,915568.64106295
2014-09-19,32.3421,33.4347,32.1875,33.3335,2515549.854094
2014-09-22,32.9461,33.1818,32.8144,32.8764,551428.56045348
2014-09-23,32.8144,32.8841,32.072,32.1579,611932.90594214
2014-09-24,32.2333,32.6694,31.8287,31.9194,587693.0211056
2014-09-25,32.1121,32.3421,31.6226,31.8287,798378.80613165
2014-09-26,31.7514,31.9194,31.5005,31.7972,555625.73895631
2014-09-29,31.8134,32.3421,31.3392,31.6302,802807.589241
2014-09-30,31.7295,31.8583,31.2485,31.5377,1330857.7082361
2014-10-01,31.6226,31.6512,30.8583,31.0949,814660.29557482
2014-10-02,30.9737,31.386,30.5062,31.3468,804483.3166882
2014-10-03,31.5005,31.7972,31.3468,31.5148,693370.74471267
2014-10-06,31.6903,31.906,31.5148,31.8049,543189.30517528
2014-10-07,31.5005,31.8363,31.2085,31.6226,571752.12667203
2014-10-08,31.2314,31.614,31.1178,31.3774,998354.18808683
2014-10-09,31.843,32.6617,31.4833,32.4862,1860248.1995919
2014-10-10,32.1121,32.4022,31.7066,31.7066,1329503.7120748
2014-10-13,31.8287,32.1121,31.7295,32.0663,580662.09212297
2014-10-14,31.8821,32.3946,31.7428,32.2257,1390371.7082353
2014-10-15,32.4022,32.4022,31.8287,32.1026,1129132.1919239
2014-10-16,31.9967,32.2333,31.614,31.8134,1228284.1151472
2014-10-17,31.8965,32.3249,31.8363,31.8363,1141050.9212903
2014-10-20,32.0348,32.0806,31.4232,31.4232,691012.77926165
2014-10-21,31.3926,31.9432,31.3545,31.7295,1357608.5642818
2014-10-22,32.2724,32.4556,31.843,32.0883,631173.9040225
2014-10-23,32.0348,32.7991,31.8201,32.1579,1367127.4088114
2014-10-24,32.1121,32.4623,31.761,31.8201,632472.35699753
2014-10-27,31.8821,32.3717,31.8049,31.8363,634187.90786124
2014-10-28,32.0196,32.1875,31.7829,32.1121,345710.22264426
2014-10-29,32.1121,32.3173,31.6369,31.7972,485855.11323744
2014-10-30,31.7295,31.9432,31.5071,31.8821,1429498.2149526
2014-10-31,32.1026,32.2028,31.7829,32.0577,829057.50862646
2014-11-03,31.9194,32.3421,31.9194,32.1121,743584.92897306
2014-11-04,32.1121,32.2877,32.0196,32.1026,1017516.5873188
2014-11-05,32.1121,32.7161,32.0883,32.4165,1671550.1804005
2014-11-06,32.302,32.6007,32.1722,32.5625,1254841.0940336
2014-11-07,32.4948,32.9299,32.4785,32.7991,1242635.2168744
2014-11-10,32.6617,33.5415,32.6617,33.5415,631733.52782288
2014-11-12,32.9995,33.9461,32.9995,33.9461,1490733.0057388
2014-11-13,33.9461,35.0177,33.9013,34.4051,1850845.6813579
2014-11-14,34.4051,34.7648,34.031,34.7486,976484.84451705
2014-11-17,34.7715,35.2238,34.0453,34.26,1163358.3224417
2014-11-18,34.26,34.5807,34.2123,34.4738,725406.58732262
2014-11-19,34.5959,34.6112,33.9156,34.2295,729525.16697708
2014-11-20,34.2295,34.5578,33.9251,33.9251,848022.88674521
2014-11-21,33.9375,35.1541,33.9375,34.9013,2115055.1861529
2014-11-24,34.5663,34.8259,33.4795,33.907,906777.09787688
2014-11-25,33.9614,33.9766,33.4108,33.4108,1285603.6353
2014-11-26,33.5635,34.4051,33.4719,34.4051,1199273.8042071
2014-11-27,34.3755,34.5807,34.3135,34.5415,752991.63914568
2014-11-28,34.5663,34.9013,34.4814,34.5349,1216938.6333815
2014-12-01,34.4051,35.1389,34.3975,34.8641,709403.861795
2014-12-02,35.1389,36.0645,35.0539,36.0406,1189343.101712
2014-12-03,36.0645,36.5311,35.9652,36.2782,1236248.7984484
2014-12-04,36.2257,37.7992,36.2257,36.7219,3078486.3339331
2014-12-05,36.7219,37.6151,36.7219,37.5015,1597807.6928775
2014-12-08,37.6847,38.0215,37.3021,37.845,1373630.153533
2014-12-09,37.6532,37.7687,36.4003,36.7515,1707060.0921083
2014-12-10,36.7362,37.3259,36.0864,36.1637,1307170.1113074
2014-12-11,36.24,37.2334,36.179,37.0044,1146493.1055513
2014-12-12,37.0817,37.3717,36.7133,37.0721,945931.90017964
2014-12-15,36.8374,36.99,36.408,36.6981,1355885.6775256
2014-12-16,36.3927,36.5912,34.511,35.4681,2179927.5316415
2014-12-17,35.2066,36.5607,35.0921,36.0645,1224562.7216731
2014-12-18,36.6227,37.388,36.2553,37.388,1094099.1132295
2014-12-19,37.388,37.4786,36.7839,37.3107,2110280.5681108
2014-12-22,37.1504,37.4633,36.9519,37.4633,581563.35891758
2014-12-23,37.157,37.5941,36.9738,37.0817,478128.3224506
2014-12-29,37.2334,37.5702,36.8822,37.0817,1091584.9980664
2014-12-30,36.8507,37.5158,36.325,37.4013,1105379.6199472
2015-01-02,37.4013,37.4547,36.7839,37.1198,496377.92705689
2015-01-05,36.929,37.2563,36.2019,36.5082,1127082.3339585
2015-01-07,36.3307,38.4891,36.3307,38.1819,2988008.5796157
2015-01-08,38.2277,39.221,37.9843,39.221,1186402.4567984
2015-01-09,39.0683,39.6733,38.6857,39.1981,1261853.1592926
2015-01-12,39.0149,39.3517,38.4586,39.3374,546999.77734413
2015-01-13,39.221,39.7191,39.2134,39.7191,1201269.1669709
2015-01-14,39.68,39.68,38.6418,39.1456,1513630.4222452
2015-01-15,39.596,39.6733,37.6313,37.7458,1766440.9980576
2015-01-16,37.845,38.7553,37.242,38.5798,1384259.8617862
2015-01-19,38.5798,38.8097,37.6532,38.5187,970814.1996035
2015-01-20,38.7181,39.8575,38.5263,38.992,1014669.2130386
2015-01-21,39.1914,40.5216,39.1838,40.5216,1439925.6621694
2015-01-22,40.5216,41.2019,40.2687,40.3012,973922.52206027
2015-01-23,39.7191,40.7954,39.3737,40.7582,1523457.3742604
2015-01-26,40.5979,40.5979,39.7649,40.0626,804724.35315652
2015-01-27,40.0998,41.4768,40.0998,41.2477,1795559.2514162
2015-01-28,41.2859,41.2859,40.3603,40.3603,1026591.086359
2015-01-29,40.2535,42.2411,40.2535,42.2039,1793494.7216657
2015-01-30,42.0502,42.6934,41.2935,41.9367,1624565.8848157
